report_date,open_street,sponsor,borough,category,sponsor_type,total_weekly_hours,length_mi
2022-07-28,West 158th Street,CHAH,Manhattan,Full Closure: Schools,School,2,0.1758005087559586
2022-07-28,West 159th Street,Community League of the Heights,Manhattan,Full Closure,Nonprofit,35,0.1655681514928366
2022-07-28,West 164th Street,Community League of the Heights,Manhattan,Full Closure,Nonprofit,35,0.109004560219174
2022-07-28,West 182nd Street,Futures Ignite,Manhattan,Full Closure: Schools,Nonprofit,33,0.0887454069155668
2022-07-28,West 196th Street,Salome Urena Education Campus,Manhattan,Full Closure: Schools,School,22,0.1026604690050476
2022-07-28,West 21st Street,West 21st Street Open Streets Coalition,Manhattan,Limited Local Access,Nonprofit,84,0.1707370111056112
2022-07-28,West 22nd - Chelsea,Chelsea West 200 Block Association,Manhattan,Limited Local Access,Neighborhood Organization,84,0.1700990588301359
2022-07-28,West 22nd Street - Flatiron,Flatiron Partnership,Manhattan,Full Closure,Business Improvement District,57,0.1934063952393683
2022-07-28,West 74th Street,The Parkside School,Manhattan,Full Closure: Schools,School,22,0.1710224865687288
2022-07-28,West 9th Street,Red Hook Initiative,Brooklyn,Limited Local Access,Nonprofit,66,0.0884883251493183
2022-07-28,Willis Avenue,Third Avenue Business Improvement District,Bronx,Full Closure,Business Improvement District,66,0.0483700886986177
2022-07-28,Willoughby Avenue - Fort Greene,Fort Greene Open Streets Coalition,Brooklyn,Limited Local Access,Nonprofit,167,0.3663010318279803
2022-07-28,Woodside Avenue,Thai Community USA NYC,Queens,Full Closure,Nonprofit,26,0.1425166651703905
2022-07-28,Wyckoff Street,Boerum Hill Association,Brooklyn,Limited Local Access,Neighborhood Organization,40,0.1273239708915998
2022-10-06,141st Road,Community Health & Economic Corporation,Queens,Full Closure,Nonprofit,30,0.0672766262799569
2022-10-06,160th Street,Queens School of Inquiry,Queens,Full Closure: Schools,School,45,0.04925357020039
2022-10-06,214th Lane,P.S. 41 Q The Crocheron School,Queens,Full Closure: Schools,School,35,0.0817712691211375
2022-10-06,23rd Street - Brooklyn,The Fresh Air Fund,Brooklyn,Full Closure,Nonprofit,36,0.2943794436604348
2022-10-06,31st Avenue,31st Ave Open Street Collective,Queens,Full Closure,Nonprofit,14,0.0991317100300512
2022-10-06,34th Avenue,34th Ave Open Streets Coalition,Queens,Limited Local Access,Nonprofit,91,1.3447506597142151
2022-10-06,37th Street - Astoria,Our World Neighborhood Charter Middle School,Queens,Full Closure: Schools,School,22,0.1903726839147056
2022-10-06,37th Street - Maspeth,Blissville Civic Association,Queens,Limited Local Access,Neighborhood Organization,24,0.086927702026831
2022-10-06,3rd Avenue,Merchants of Third Avenue Civic Improvement Association,Brooklyn,Full Closure,Merchants Association,4,0.8788111664457999
2022-10-06,41st Avenue,Bayside Village Business Improvement District,Queens,Full Closure,Business Improvement District,5,0.0819151193102329
2022-10-06,48th Street - 7th Ave-8th Ave,15K896 The School of Creativity and Innovation,Brooklyn,Full Closure: Schools,School,15,0.1469480402470498
2022-10-06,50th Avenue - 98th Street - 99th Street,IS 61Q: Leonardo Da Vinci,Queens,Full Closure: Schools,School,37,0.1011148328624433
2022-10-06,5th Avenue - Bay Ridge,Bay Ridge 5th Avenue BID,Brooklyn,Full Closure,Business Improvement District,7,0.6904433933862785
2022-10-06,5th Avenue - Park Slope,Park Slope Fifth Avenue Business Improvement District,Brooklyn,Full Closure,Business Improvement District,22,0.7136359975616119
2022-10-06,5th Avenue - Sunset Park,Sunset Park Business Improvement District,Brooklyn,Full Closure,Business Improvement District,6,0.1969312048551731
2022-10-06,61st Street - Mapleton,"PS 48, The Mapleton School",Brooklyn,Full Closure: Schools,School,15,0.1441420612676967
2022-10-06,72nd Street,PS 12,Queens,Full Closure: Schools,School,35,0.0506185503266321
2022-10-06,82nd Street,Hebrew Language Academy 2,Brooklyn,Full Closure: Schools,School,35,0.0643547624592885
2022-10-06,87th Street,P.S. 222,Queens,Full Closure: Schools,School,13,0.1420730431917704
2022-10-06,94th Street-55th Ave,PS 13Q Clement C Moore School,Queens,Full Closure: Schools,School,37,0.0636537739418134
2022-10-06,98th Street,PS 019,Queens,Full Closure: Schools,School,36,0.1322952227624477
2022-10-06,Academy Street,Community League of the Heights,Manhattan,Full Closure,Nonprofit,37,0.0748007774712718
2022-10-06,Aitken Place,Mary McDowell Friends School,Brooklyn,Full Closure: Schools,School,15,0.0572535045699595
2022-10-06,Albemarle Road,PS 230 The Doris Cohen School,Brooklyn,Full Closure: Schools,School,35,0.0549895322721426
2022-10-06,Alexander Avenue,Third Avenue Business Improvement District,Bronx,Full Closure,Business Improvement District,24,0.052808219651746
2022-10-06,Amsterdam Avenue,Columbus Amsterdam Business Improvement District,Manhattan,Full Closure,Business Improvement District,28,0.1060078230636026
2022-10-06,Arthur Avenue,Belmont Business Improvement District,Bronx,Full Closure,Business Improvement District,6,0.1084276338186362
2022-10-06,Audubon Avenue,Connectemonos,Manhattan,Full Closure,Nonprofit,6,0.0872743049940256
2022-10-06,Avenue B - 6th Street - 14th Street,Loisaida Open Streets Community Coalition,Manhattan,Limited Local Access,Nonprofit,84,0.390671088854085
2022-10-06,Avenue Of The Americas,Hudson Square Business Improvement District,Manhattan,Full Closure,Business Improvement District,63,0.0907109008777836
2022-10-06,Barton Avenue,Asian American Federation,Queens,Full Closure,Nonprofit,88,0.0487240234225658
2022-10-06,Benson Avenue,Federation of Italian American Organizations of Brooklyn,Brooklyn,Full Closure,Nonprofit,28,0.0325856270203428
2022-10-06,Beverley Road,NYC DOT,Brooklyn,Full Closure,Government,16,0.0419415170018808
2022-10-06,Blake Avenue - Brownsville,MOCJ/The Community Changing Fund Inc.,Brooklyn,Full Closure,Nonprofit,10,0.1968062391284758
2022-10-06,Bleecker Street,Von Design Ltd.,Manhattan,Full Closure,Business,42,0.0825670332795324
2022-10-06,Bond Street,il Buco,Manhattan,Full Closure,Business,58,0.1245105506329146
2022-10-06,Bristol Street,MOCJ/Incredible Credible Messengers,Brooklyn,Full Closure,Nonprofit,18,0.1080370734966196
2022-10-06,Broadway - East 29th Street - Flatiron,Flatiron Partnership,Manhattan,Full Closure,Business Improvement District,105,0.1053536220023872
2022-10-06,Broome - 303 Canary,303 Canary LLC,Manhattan,Full Closure,Business,0,0.0492734504814579
2022-10-06,Brown Place,PS 43,Bronx,Full Closure: Schools,School,20,0.0492813750810777
2022-10-06,Buffalo Avenue,Society for the Preservation of Weeksville and Bedford-Stuyvesant History,Brooklyn,Full Closure,Nonprofit,14,0.0611444479854162
2022-10-06,Canal Street,Cervo's,Manhattan,Full Closure,Business,63,0.0930696384502529
2022-10-06,Catalpa Avenue,St. Matthias Catholic Academy,Queens,Full Closure: Schools,School,46,0.104191469212845
2022-10-06,Chauncey Street,Chauncey Street Block & Tenants Association,Brooklyn,Limited Local Access,Neighborhood Organization,0,0.1437047965406545
2022-10-06,Christopher Street,Kettle of Fish,Manhattan,Full Closure,Business,71,0.2090101611250788
2022-10-06,Columbia Place,Willowtown Association,Brooklyn,Limited Local Access,Neighborhood Organization,91,0.1359780017958459
2022-10-06,Columbia Street,Living Traditions Inc.,Brooklyn,Full Closure,Nonprofit,10,0.106295907127568
2022-10-06,Columbus Avenue - Morningside Heights,Columbus Amsterdam Business Improvement District,Manhattan,Full Closure,Business Improvement District,16,0.1996229518066211
2022-10-06,Columbus Avenue - Upper West Side,Columbus Avenue Business Improvement District,Manhattan,Full Closure,Business Improvement District,10,0.4566489850617176
2022-10-06,Cornelia Street,Palma Restaurant,Manhattan,Full Closure,Business,31,0.1059549314653428
2022-10-06,Decatur Street,Decatur Howard Saratoga Block Association President,Brooklyn,Limited Local Access,Neighborhood Organization,22,0.1453933456194362
2022-10-06,Deisius Street,PS 5: Port Morris,Staten Island,Full Closure: Schools,School,30,0.0507745681579686
2022-10-06,Ditmars Boulevard - 33rd Street - 37th Street,The Brass Owl/Ditmars District,Queens,Full Closure,Business,20,0.1530521048886124
2022-10-06,Duane Street,"KioRestaurant, LLC (d.b.a. Khe-Yo)",Manhattan,Full Closure,Business,76,0.045943682009923
2022-10-06,Duffield Street,Brooklyn Prospect International Elementary School,Brooklyn,Full Closure: Schools,School,24,0.0626329047556943
2022-10-06,E18th Street - Irving Place,Gramercy Neighborhood Associates,Manhattan,Full Closure,Neighborhood Organization,62,0.1031465852872367
2022-10-06,East 100th Street - East 101st Street,Uptown Grand Central,Manhattan,Full Closure,Nonprofit,16,0.2778977097818429
2022-10-06,East 10th Street,Grace Church School,Manhattan,Full Closure: Schools,School,41,0.0629841563773761
2022-10-06,East 115th Street - Park Ave-3rd Ave,Uptown Grand Central,Manhattan,Full Closure,Nonprofit,18,0.0
2022-10-06,East 115th Street - Pleasant Avenue - 1st Avenue,Salsa Stories,Manhattan,Full Closure,Nonprofit,2,0.1346502272084435
2022-10-06,East 141st Street,MOCJ/Citizens Crime Commission of NYC,Bronx,Full Closure,Nonprofit,14,0.1337528575398013
2022-10-06,East 16th Street,Friends Seminary,Manhattan,Full Closure: Schools,School,40,0.1838301631050021
2022-10-06,East 196th Street,Street Lab,Bronx,Full Closure,Nonprofit,5,0.0494032420979083
2022-10-06,East 20th Street,Rezdora,Manhattan,Full Closure,Business,54,0.1169092827036053
2022-10-06,East 36th Street,Alliance for Kips Bay,Manhattan,Full Closure,Neighborhood Organization,10,0.1035054499814869
2022-10-06,East 4th Street,Fourth Arts Block (FABnyc),Manhattan,Full Closure,Nonprofit,7,0.131123367974867
2022-10-06,East 73rd Street,The Buckley School,Manhattan,Full Closure: Schools,School,25,0.1033987836620779
2022-10-06,East 78th Street,The Allen-Stevenson School,Manhattan,Full Closure: Schools,School,45,0.1031027858807342
2022-10-06,East 7th Street,Overthrow Hospitality,Manhattan,Full Closure,Business,49,0.1328805323223075
2022-10-06,East 81st Street,PS 6,Manhattan,Full Closure: Schools,School,35,0.0902245562514001
2022-10-06,East 82nd Street - 1st Avenue - 2nd Avenue,PS 290: The Manhattan New School,Manhattan,Full Closure,School,35,0.1415159058821421
2022-10-06,East 82nd Street - 5th Avenue - Madison Avenue,Marymount School of New York,Manhattan,Full Closure: Schools,School,42,0.0900897736363052
2022-10-06,East 90th Street,Church of the Heavenly Rest,Manhattan,Full Closure,Nonprofit,6,0.0968786182999493
2022-10-06,East 91st Street - 5th Avenue - Madison Avenue,The Spence School,Manhattan,Full Closure: Schools,School,35,0.0967953695336088
2022-10-06,East 91st Street - Park Avenue - Madison Avenue,The Dalton School,Manhattan,Full Closure: Schools,School,17,0.0913320056093577
2022-10-06,East 92nd Street,The Nightingale Bamford School,Manhattan,Full Closure: Schools,School,27,0.0978522037069702
2022-10-06,East 93rd Street,The Spence School,Manhattan,Full Closure: Schools,School,35,0.0898100957946081
2022-10-06,Eckford Street,Oliver H. Perry Public School 34,Brooklyn,Full Closure: Schools,School,37,0.1257117166195138
2022-10-06,Edgar Street (westbound Lane),PS 150,Manhattan,Full Closure: Schools,School,45,0.0255850696832929
2022-10-06,Forsyth Street,Chinatown Business Improvement District,Manhattan,Full Closure,Business Improvement District,16,0.0392875298084903
2022-10-06,Frederick Douglass Boulevard,Frederick Douglass Boulevard Alliance,Manhattan,Full Closure,Nonprofit,28,0.4534425877466571
2022-10-06,Gansevoort Street - Little West 12th St - West 13th St,Meatpacking Business Improvement District,Manhattan,Full Closure,Business Improvement District,91,0.5215133766445879
2022-10-06,Graham Avenue - Scholes,Pizzette,Brooklyn,Full Closure,Business,24,0.0500526029853821
2022-10-06,Graham Avenue - Skillman,Concord Hill Inc,Brooklyn,Full Closure,Business,34,0.0494598863857222
2022-10-06,Grand Street,Gertie Restaurant LLC,Brooklyn,Full Closure,Business,18,0.0784281249063535
2022-10-06,Grove Street - Hudson,PS3 John Melser Charrette School,Manhattan,Full Closure: Schools,School,37,0.1080029173779806
2022-10-06,Hall Street,Hall Street Block Association,Brooklyn,Limited Local Access,Neighborhood Organization,70,0.1759794817088487
2022-10-06,Havemeyer Street,Williamsburg Northside School,Brooklyn,Full Closure: Schools,School,32,0.0760802408422859
2022-10-06,Hester Street - Little Italy,Little Italy Merchants Association,Manhattan,Full Closure,Merchants Association,40,0.21874561146978821
2022-10-06,Hester Street - PS 42M,PS 42M,Manhattan,Full Closure: Schools,School,35,0.042857122598633
2022-10-06,Howard Avenue - Bed-Stuy,Friends of Saratoga Park Bed Stuy,Brooklyn,Full Closure,Neighborhood Organization,13,0.0514032292333522
2022-10-06,Howard Avenue - Brownsville,MOCJ/Incredible Credible Messengers,Brooklyn,Full Closure,Nonprofit,10,0.184028750137079
2022-10-06,Hoyt Street,Atlantic Avenue Business Improvement District,Brooklyn,Full Closure,Business Improvement District,36,0.0478797512469988
2022-10-06,Hudson Boulevard East - West,Hudson Yards Hell's Kitchen Alliance,Manhattan,Limited Local Access,Business Improvement District,84,0.09606934834587161
2022-10-06,Jane Street,JST Restaurant Corp,Manhattan,Limited Local Access,Business,24,0.0747434449239891
2022-10-06,Jefferson Avenue,The 700 Jefferson Avenue Block Association,Brooklyn,Limited Local Access,Neighborhood Organization,27,0.1554015847211831
2022-10-06,Jefferson Street,Les Enfants de Boheme,Manhattan,Limited Local Access,Business,44,0.0933070972395417
2022-10-06,Jennings Street,Caldwell Enrichment Program Inc.,Bronx,Full Closure,School,48,0.0433884846260261
2022-10-06,Kelly Street - Beck Street - St John - Leggett Avenue,Salsa Stories,Bronx,Full Closure,Nonprofit,4,0.1170792380069896
2022-10-06,Kelly Street - East 163rd-Intervale,"Banana Kelly Community Improvement Association, Inc.",Bronx,Limited Local Access,Nonprofit,27,0.0984064462895454
2022-10-06,King Street,Hudson Square Business Improvement District,Manhattan,Full Closure,Business Improvement District,9,0.0810170590966334
2022-10-06,Knickerbocker Avenue,Brooklyn Alliance,Brooklyn,Full Closure,Nonprofit,13,0.29565814771681853
2022-10-06,La Salle Street,Morningside Area Alliance,Manhattan,Full Closure,Neighborhood Organization,5,0.0540056287998519
2022-10-06,Lafayette Street,Altamarea Group,Manhattan,Full Closure,Business,77,0.0596327593425525
2022-10-06,Lawrence Street,Downtown Brooklyn Partnership,Brooklyn,Full Closure,Business Improvement District,50,0.1369694904069747
2022-10-06,Lewis Avenue,Bridge Street Development Corporation,Brooklyn,Full Closure,Nonprofit,8,0.3210539393616688
2022-10-06,Livingston Street,The Packer Collegiate Institute,Brooklyn,Full Closure: Schools,School,55,0.1113344596599901
2022-10-06,Livonia Avenue,MOCJ/The Community Changing Fund Inc.,Brooklyn,Full Closure,Nonprofit,12,0.2003419194055637
2022-10-06,Longfellow Avenue,PS 811X,Bronx,Full Closure: Schools,School,37,0.1247735763162915
2022-10-06,Ludlow Street,Lower East Side Partnership,Manhattan,Limited Local Access,Business Improvement District,69,0.1685425233636254
2022-10-06,Minthorne Street,"Staten Island Chamber of Commerce Foundation Inc. / The Angiuli Group, LLC",Staten Island,Full Closure,Nonprofit,21,0.0970787935440311
2022-10-06,Montague Street,Montague Street Business Improvement District,Brooklyn,Full Closure,Business Improvement District,15,0.277047382851833
2022-10-06,Montgomery Street,Ernesto's NYC,Manhattan,Full Closure,Business,92,0.0470135956981436
2022-10-06,Morton Street,Cara JECM LLC,Manhattan,Full Closure,Business,61,0.0616802252991838
2022-10-06,Murdock Avenue,Addisleigh Park Civic Organization,Queens,Full Closure,Neighborhood Organization,91,0.0192639146586003
2022-10-06,Nassau Avenue,North Brooklyn Open Streets Community Coalition,Brooklyn,Full Closure,Nonprofit,24,0.0501639682939919
2022-10-06,Nassau Street,Pine Street School,Manhattan,Limited Local Access,School,36,0.0483562472132572
